evaluation_mode,split,rolling_eval_year,policy_year,committee_policy,sample_category,market,stock_code,corp_name,fiscal_year,eval_year,as_of_date,actual_label_name,model_predicted_label_name,model_error_type,credit_rating,rating_boundary_group,rating_agency_group,industry_macro_category,firm_size_group,prob_speculative,threshold,stage1_probability_margin,trigger_reason_code,trigger_reason,evidence_cutoff_rule,committee_success_question,company_selection_json
rolling_validation_tuning,rolling_validation,2022,2021,mixed_hard_40_timeout30_speed_gate_v3,fp_needing_committee_mitigation,KOSPI,058730,다스코(주),2022,2023,2022-12-31,투자적격,투기등급,false_positive,BBB,near_investment_BBB_plus_to_BBB_minus,OTHER,manufacturing,mid_sized,0.25831285,0.25,0.008312851190567,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2023, ""fiscal_year"": 2022}, ""as_of_date"": ""2022-12-31"", ""company"": {""corp_name"": ""다스코(주)"", ""market"": ""KOSPI"", ""stock_code"": ""058730""}, ""request_id"": ""committee-eval-KOSPI-058730-2022"", ""selected_at"": ""2026-05-21T01:02:13.329196+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2019,2018,mixed_hard_40_timeout30_speed_gate_v3,fp_needing_committee_mitigation,KOSDAQ,155650,와이엠씨(주),2019,2020,2019-12-31,투자적격,투기등급,false_positive,BBB+,near_investment_BBB_plus_to_BBB_minus,OTHER,manufacturing,small_and_medium,0.23508048,0.225,0.0100804805755615,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2020, ""fiscal_year"": 2019}, ""as_of_date"": ""2019-12-31"", ""company"": {""corp_name"": ""와이엠씨(주)"", ""market"": ""KOSDAQ"", ""stock_code"": ""155650""}, ""request_id"": ""committee-eval-KOSDAQ-155650-2019"", ""selected_at"": ""2026-05-21T01:02:13.329220+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2019,2018,mixed_hard_40_timeout30_speed_gate_v3,fp_needing_committee_mitigation,KOSDAQ,094970,제이엠티(주),2019,2020,2019-12-31,투자적격,투기등급,false_positive,BBB-,near_investment_BBB_plus_to_BBB_minus,OTHER,manufacturing,small_and_medium,0.23422381,0.225,0.0092238128185272,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2020, ""fiscal_year"": 2019}, ""as_of_date"": ""2019-12-31"", ""company"": {""corp_name"": ""제이엠티(주)"", ""market"": ""KOSDAQ"", ""stock_code"": ""094970""}, ""request_id"": ""committee-eval-KOSDAQ-094970-2019"", ""selected_at"": ""2026-05-21T01:02:13.329212+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2019,2018,mixed_hard_40_timeout30_speed_gate_v3,fp_needing_committee_mitigation,KOSDAQ,031310,(주)아이즈비전,2019,2020,2019-12-31,투자적격,투기등급,false_positive,BBB,near_investment_BBB_plus_to_BBB_minus,OTHER,it_services,mid_sized,0.23360561,0.225,0.008605608344078,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2020, ""fiscal_year"": 2019}, ""as_of_date"": ""2019-12-31"", ""company"": {""corp_name"": ""(주)아이즈비전"", ""market"": ""KOSDAQ"", ""stock_code"": ""031310""}, ""request_id"": ""committee-eval-KOSDAQ-031310-2019"", ""selected_at"": ""2026-05-21T01:02:13.329204+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2019,2018,mixed_hard_40_timeout30_speed_gate_v3,fp_needing_committee_mitigation,KOSPI,002690,동일제강(주),2019,2020,2019-12-31,투자적격,투기등급,false_positive,BBB+,near_investment_BBB_plus_to_BBB_minus,OTHER,manufacturing,mid_sized,0.22905566,0.225,0.0040556579828262,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2020, ""fiscal_year"": 2019}, ""as_of_date"": ""2019-12-31"", ""company"": {""corp_name"": ""동일제강(주)"", ""market"": ""KOSPI"", ""stock_code"": ""002690""}, ""request_id"": ""committee-eval-KOSPI-002690-2019"", ""selected_at"": ""2026-05-21T01:02:13.329143+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2022,2021,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,389140,(주)포바이포,2022,2023,2022-12-31,투자적격,투기등급,false_positive,BBB-,near_investment_BBB_plus_to_BBB_minus,OTHER,it_services,small_and_medium,0.9043603,0.25,0.654360294342041,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2023, ""fiscal_year"": 2022}, ""as_of_date"": ""2022-12-31"", ""company"": {""corp_name"": ""(주)포바이포"", ""market"": ""KOSDAQ"", ""stock_code"": ""389140""}, ""request_id"": ""committee-eval-KOSDAQ-389140-2022"", ""selected_at"": ""2026-05-21T01:02:13.329322+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2022,2021,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,328380,솔트웨어(주),2022,2023,2022-12-31,투자적격,투기등급,false_positive,BBB-,near_investment_BBB_plus_to_BBB_minus,OTHER,it_services,small_and_medium,0.9084801,0.25,0.6584801077842712,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2023, ""fiscal_year"": 2022}, ""as_of_date"": ""2022-12-31"", ""company"": {""corp_name"": ""솔트웨어(주)"", ""market"": ""KOSDAQ"", ""stock_code"": ""328380""}, ""request_id"": ""committee-eval-KOSDAQ-328380-2022"", ""selected_at"": ""2026-05-21T01:02:13.329308+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2019,2018,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,123330,(주)제닉,2019,2020,2019-12-31,투자적격,투기등급,false_positive,BBB-,near_investment_BBB_plus_to_BBB_minus,OTHER,manufacturing,small_and_medium,0.8914468,0.225,0.6664468288421631,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2020, ""fiscal_year"": 2019}, ""as_of_date"": ""2019-12-31"", ""company"": {""corp_name"": ""(주)제닉"", ""market"": ""KOSDAQ"", ""stock_code"": ""123330""}, ""request_id"": ""committee-eval-KOSDAQ-123330-2019"", ""selected_at"": ""2026-05-21T01:02:13.329300+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2021,2020,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,123330,(주)제닉,2021,2022,2021-12-31,투자적격,투기등급,false_positive,BBB-,near_investment_BBB_plus_to_BBB_minus,OTHER,manufacturing,small_and_medium,0.9491993,0.31,0.6391993188858032,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",실제 투자적격을 1차 모델이 과민 경고한 사례입니다. 위원회가 적격/보류로 완화하는지 확인합니다.,"{""analysis"": {""eval_year"": 2022, ""fiscal_year"": 2021}, ""as_of_date"": ""2021-12-31"", ""company"": {""corp_name"": ""(주)제닉"", ""market"": ""KOSDAQ"", ""stock_code"": ""123330""}, ""request_id"": ""committee-eval-KOSDAQ-123330-2021"", ""selected_at"": ""2026-05-21T01:02:13.329365+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2020,2019,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,018700,(주)바른손,2020,2021,2020-12-31,투기등급,투기등급,true_positive,BB+,near_speculative_BB_plus_to_BB_minus,OTHER,wholesale_retail,small_and_medium,0.9720375,0.325,0.6470374941825867,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",1차 모델이 맞춘 위험 사례입니다. 위원회가 외부근거로 위험 설명을 보강하는지 확인합니다.,"{""analysis"": {""eval_year"": 2021, ""fiscal_year"": 2020}, ""as_of_date"": ""2020-12-31"", ""company"": {""corp_name"": ""(주)바른손"", ""market"": ""KOSDAQ"", ""stock_code"": ""018700""}, ""request_id"": ""committee-eval-KOSDAQ-018700-2020"", ""selected_at"": ""2026-05-21T01:02:13.329356+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2022,2021,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,123330,(주)제닉,2022,2023,2022-12-31,투기등급,투기등급,true_positive,BB+,near_speculative_BB_plus_to_BB_minus,OTHER,manufacturing,small_and_medium,0.8999623,0.25,0.649962306022644,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",1차 모델이 맞춘 위험 사례입니다. 위원회가 외부근거로 위험 설명을 보강하는지 확인합니다.,"{""analysis"": {""eval_year"": 2023, ""fiscal_year"": 2022}, ""as_of_date"": ""2022-12-31"", ""company"": {""corp_name"": ""(주)제닉"", ""market"": ""KOSDAQ"", ""stock_code"": ""123330""}, ""request_id"": ""committee-eval-KOSDAQ-123330-2022"", ""selected_at"": ""2026-05-21T01:02:13.329348+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2019,2018,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,090150,(주)아이윈,2019,2020,2019-12-31,투기등급,투기등급,true_positive,BB+,near_speculative_BB_plus_to_BB_minus,OTHER,manufacturing,small_and_medium,0.8781888,0.225,0.6531887888908386,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",1차 모델이 맞춘 위험 사례입니다. 위원회가 외부근거로 위험 설명을 보강하는지 확인합니다.,"{""analysis"": {""eval_year"": 2020, ""fiscal_year"": 2019}, ""as_of_date"": ""2019-12-31"", ""company"": {""corp_name"": ""(주)아이윈"", ""market"": ""KOSDAQ"", ""stock_code"": ""090150""}, ""request_id"": ""committee-eval-KOSDAQ-090150-2019"", ""selected_at"": ""2026-05-21T01:02:13.329331+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2022,2021,mixed_hard_40_timeout30_speed_gate_v3,bbb_minus_bb_plus_boundary,KOSDAQ,297090,씨에스베어링(주),2022,2023,2022-12-31,투기등급,투기등급,true_positive,BB+,near_speculative_BB_plus_to_BB_minus,OTHER,manufacturing,mid_sized,0.9228367,0.25,0.6728367209434509,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",1차 모델이 맞춘 위험 사례입니다. 위원회가 외부근거로 위험 설명을 보강하는지 확인합니다.,"{""analysis"": {""eval_year"": 2023, ""fiscal_year"": 2022}, ""as_of_date"": ""2022-12-31"", ""company"": {""corp_name"": ""씨에스베어링(주)"", ""market"": ""KOSDAQ"", ""stock_code"": ""297090""}, ""request_id"": ""committee-eval-KOSDAQ-297090-2022"", ""selected_at"": ""2026-05-21T01:02:13.329285+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2021,2020,mixed_hard_40_timeout30_speed_gate_v3,true_positive_risk_explanation,KOSDAQ,090710,휴림로봇(주),2021,2022,2021-12-31,투기등급,투기등급,true_positive,B+,deep_speculative_B_plus_or_lower,OTHER,manufacturing,small_and_medium,0.98568153,0.31,0.6756815338134765,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",1차 모델이 맞춘 위험 사례입니다. 위원회가 외부근거로 위험 설명을 보강하는지 확인합니다.,"{""analysis"": {""eval_year"": 2022, ""fiscal_year"": 2021}, ""as_of_date"": ""2021-12-31"", ""company"": {""corp_name"": ""휴림로봇(주)"", ""market"": ""KOSDAQ"", ""stock_code"": ""090710""}, ""request_id"": ""committee-eval-KOSDAQ-090710-2021"", ""selected_at"": ""2026-05-21T01:02:13.329412+00:00"", ""source"": ""csv_upload""}"
rolling_validation_tuning,rolling_validation,2020,2019,mixed_hard_40_timeout30_speed_gate_v3,true_positive_risk_explanation,KOSDAQ,101400,엔시트론(주),2020,2021,2020-12-31,투기등급,투기등급,true_positive,B-,deep_speculative_B_plus_or_lower,OTHER,manufacturing,small_and_medium,0.9847174,0.325,0.6597174286842347,rolling_stage1_risk,rolling OOT 43개 모델이 위험 기준선을 넘어 위원회 검토 대상으로 올렸습니다.,"Use only evidence published on or before fiscal_year-12-31. For rolling validation, undated web evidence is excluded.",1차 모델이 맞춘 위험 사례입니다. 위원회가 외부근거로 위험 설명을 보강하는지 확인합니다.,"{""analysis"": {""eval_year"": 2021, ""fiscal_year"": 2020}, ""as_of_date"": ""2020-12-31"", ""company"": {""corp_name"": ""엔시트론(주)"", ""market"": ""KOSDAQ"", ""stock_code"": ""101400""}, ""request_id"": ""committee-eval-KOSDAQ-101400-2020"", ""selected_at"": ""2026-05-21T01:02:13.329420+00:00"", ""source"": ""csv_upload""}"
